surah_number,ayah_number,language_code,text_hq
16,111,standard,"Yawma taatee kullu nafsin tujaadilu 'an nafsihaa wa tuwaffaa kullu nafsim maa 'amilat wa hum laa yuzlamoon"
16,112,standard,"Wa darabal laahu masalan qaryatan kaanat aaminatam mutma'innatany yaaateehaa rizquhaa raghadam min kulli makaanin fakafarat bi an'umil laahi fa azaaqahal laahu libaasal joo'i walkhawfi bimaa kaanoo yasna'oon"
16,113,standard,"Wa laqad jaaa'ahum Rasoolum minhum fakazzaboohu fa akhazahumul 'azaabu wa hum zaalimoon"
16,114,standard,"Fakuloo mimmaa razaqa kumul laahu halaalan taiyibanw washkuroo ni'matal laahi in kuntum iyyaahu ta'budoon"
16,115,standard,"Innamaa harama 'alai kumul maitata waddama wa lahmal khinzeeri wa maaa uhilla lighairil laahi bihee famanid turra ghaira baaghinw wa laa 'aadin fa innal laaha Ghafoorur Raheem"
16,116,standard,"Wa laa taqooloo limaa tasifu alsinatukumul kaziba haaza halaalunw wa haazaa haraamul litaftaroo 'alal laahil kazib; innal lazeena yaftaroona 'alal laahil kaziba laa yuflihoon"
16,117,standard,"Mata'un qaleelunw wa lahum 'azaabun aleem"
16,118,standard,"Wa 'alal lazeena haadoo harramnaa ma qasasnaa 'alaika min qablu wa maa zalamanaahum  wa laakin kaanoo anfusahum yazlimoon"
16,119,standard,"Summma inna Rabbaka lillazeena 'amilus sooo'a bijahaalatin summa taaboo mim ba'di zaaalika wa aslahoo inna Rabbaka mim ba'dihaa la Ghafoorur Raheem"
16,120,standard,"Inna Ibraaheema kaana ummatan qaanital lillaahi Haneefanw wa lam yakuminal mushrikeen"
16,121,standard,"Shaakiral li an'umih; ijtabaahu wa hadaahu ilaa Siraatim Muustaqeem"
16,122,standard,"Wa aatainaahu fid dunyaa hasanah; wa innahoo fil Aakhirati laminas saaliheen"
16,123,standard,"Summma awhainaa ilaika anit tabi' Millata Ibraaheema haneefaa; wa maa kaana minal mushrikeen"
16,124,standard,"Innnamaa ju'ilas Sabtu 'alal lazeenakhtalafoo feeh; wa inna Rabbaka la yahkumu bainahum Yawmal Qiyaamati feemaa kaanoo feehi yakhtalifoon"
16,125,standard,"Ud'u ilaa sabeeli Rabbika bilhikmati walmaw 'izatil hasanati wa jaadilhum billatee hiya ahsan; inna Rabbaka huwa a'almu biman dalla 'an sabeelihee wa Huwa a'lamu bilmuhtadeen"
16,126,standard,"Wa in 'aaqabtum fa'aaqiboo bimisli maa 'ooqibtum bihee wa la'in sabartum lahuwa khairul lissaabireen"
16,127,standard,"Wasbir wa maa sabruka illaa billaah; wa laa tahzan 'alaihim wa laa taku fee daiqim mimmaa yamkuroon"
16,128,standard,"Innal laaha ma'al lazeenat taqaw wal lazeena hum muhsinoon (section 16) (End Juz 14)"
17,1,standard,"Subhaanal lazeee asraa bi'abdihee lailam minal Masjidil Haraami ilal Masjidil Aqsal-lazee baaraknaa haw lahoo linuriyahoo min aayaatinaa;innahoo Huwas Samee'ul-Baseer"
17,2,standard,"Wa aatainaa Moosal-Kitaaba wa ja'alnaahu hudal-liBaneee Israaa'eel;"
17,3,standard,"allaa tat-takhizoo min doonee wakeelaa."
17,4,standard,"Zurriyyata man hamalnaa ma'a Noohin innahoo kaana 'abdan shakooraa"
17,5,standard,"Wa qadainaaa ilaa Baneee Israaa'eela fil Kitaabi latufsidunna fil ardi marratain; wa lata'lunna'uluwwan kabeeraa"
17,6,standard,"Fa-izaa jaaa'a wa'duoolaahumaa ba'asnaaa 'alykum 'ibaadal-lanaaa ulee baasin shadeedin fajaasoo khilaalad diyaar; wa kaana wa'dam maf'oolaa"
17,7,standard,"Summa radadnaa lakumul karrata 'alaihim wa amdad-naakum-bi amwaalinuw wa baneen; wa ja'alnaakum aksara nafeeraa"
17,8,standard,"In ahsantum ahsantum li anfusikum wa in asaatum falahaa; fa izaa jaaa'a wa'dul aakhirati liyasooo'oo wujoo hakum wa liyadkhulul masjida kamaa dakhaloohu awwala marratinw wa liyutabbiroo maa a'law tatbeera"
17,9,standard,"'Asaa rabbukum anyyarhamakum; wa in 'uttum 'udnaa; wa ja'alnaa jahannama lilkaafireena haseera"
17,10,standard,"Inna haazal Quraana yahdee lillatee hiya aqwamu wa yubashshirul mu'mineenal lazeena ya'maloonas saalihaati anna lahum ajran kabeeraa"
17,11,standard,"Wa annal lazeena laa yu'minoona bil aakhirati a'tadnaa lahum 'azaaban aleemaa"
17,12,standard,"Wa  yad'ul insaanu bishsharri du'aaa 'ahoo bilkhayr; wa kaanal insaanu 'ajoola"
17,13,standard,"Wa ja'alnal laila wannahaara Aayatayni famahawnaaa Aayatal laili wa ja'alnaaa Aayatan nahaari mubsiratal litabtaghoo fadlam mir Rabbikum wa lita'lamoo 'adadas sineena walhisaab; wa kulla shai'in fassalnaahu tafseelaa"
17,14,standard,"Wa kulla insaanin alzamnaahu taaa'irahoo fee 'unuqihee wa nukhriji lahoo Yawmal Qiyaamati kitaabany yalqaahu manshooraa"
17,15,standard,"Iqra kitaabaka kafaa bi nafsikal Yawma 'alaika haseebaa"
17,16,standard,"Manihtadaa fa innamaa yahtadee linafsihee wa man dalla fa innamaa yadillu 'alaihaa; wa laa taziru waaziratunw wizra ukhraa; wa maa kunnaa mu'azzibeena hatta nab'asa Rasoola"
17,17,standard,"Wa izaaa aradnaaa an nuhlika qaryatan amarnaa mutrafeehaa fafasaqoo feehaa fahaqqa 'alaihal qawlu fadammarnaahaa tadmeeraa"
17,18,standard,"Wa kam ahlaknaa minal qurooni min ba'di Nooh; wa kafaa bi Rabbika bizunoobi 'ibaadihee Khabeeram Baseeraa"
17,19,standard,"Man kaana yureedul 'aajilata 'ajjalnaa lahoo feehaa maa nashaaa'u liman nureedu summa ja'alnaa lahoo Jahannama yaslaahaa mazmoomammad hooraa"
17,20,standard,"Wa man araadal Aakhirata wa sa'aa lahaa sa'yahaa wa huwa mu'minun fa ulaaa'ika kaana sa'yuhum mashkooraa"
17,21,standard,"Kullan numiddu haaa 'ulaaa'i wa haaa'ulaaa'i min 'ataaa'i rabbik; wa maa kaana 'ataaa'u rabbika mahzooraa"
17,22,standard,"Unzur kaifa faddalnaa ba'dahum 'alaa ba'd; wa lal Aakhiratu akbaru darajaatinw wa akbaru tafdeelaa"
17,23,standard,"Laa taj'al ma'al laahi ilaahan aakhara fataq'uda mazoomam makhzoolaa"
17,24,standard,"Wa qadaa Rabbuka allaa ta'budooo illaaa iyyaahu wa bilwaalidaini ihsaanaa; immaa yablughanna 'indakal kibara ahaduhumaaa aw kilaahumaa falaa taqul lahumaaa uffinw wa laa tanharhumaa wa qullahumaa qawlan kareemaa"
17,25,standard,"Wakhfid lahumaa janaahaz zulli minar rahmati wa qur Rabbir hamhumaa kamaa rabbayaanee sagheera"
17,26,standard,"Rabbukum a'lamu bimaa fee nufoosikum; in takoonoo saaliheena fa innahoo kaana lil awwaabeena Ghafoooraa"
17,27,standard,"Wa aati zal qurbaa haqqahoo walmiskeena wabnas sabeeli wa laa tubazzir tabzeeraa"
17,28,standard,"Innal mubazzireena kaanoo ikhwaanash shayaateeni wa kaanash shaytaanu li Rabbihee kafooraa"
17,29,standard,"Wa immaa tu'ridanna 'anhum ubtighaaa'a rahmatim mir rabbika tarjoohaa faqul lahum qawlam maisooraa"
17,30,standard,"Wa laa taj'al yadaka maghloolatan ilaa 'unuqika wa laa tabsut haa kullal basti fataq'uda maloomam mahsooraa"
17,31,standard,"Inna Rabbaka yabsuturrizqa limai yashaaa'u wa yaqdir; innahoo kaana bi'ibaadihee Khabeeran Baseera"
17,32,standard,"Wa laa taqtulooo awlaadakum khashyata imlaaqin nahnu narzuquhum wa iyyaakum; inna qatlahum kaana khit 'an kabeeraa"
17,33,standard,"Wa laa taqrabuz zinaaa innahoo kaana faahishatanw wa saaa'a sabeelaa"
17,34,standard,"Wa laa taqtulun nafsal latee harramal laahu illaa bilhaqq; wa man qutila mazlooman faqad ja'alnaa liwaliyyihee sultaanan falaa yusrif fil qatli innahoo kaana mansooraa"
17,35,standard,"Wa laa taqraboo maalal yateemi illaa billatee hiya ahsanu hattaa yablugha ashuddah; wa awfoo bil'ahd, innal 'ahda kaana mas'oolaa"
17,36,standard,"Wa awful kaila izaa kiltum wa zinoo bilqistaasil mustaqeem; zaalika khairunw wa ahsanu ta'weelaa"
17,37,standard,"Wa laa taqfu maa laisa laka bihee 'ilm; innas sam'a walbasara walfu'aada kullu ulaaa'ika kaana 'anhu mas'oolaa"
17,38,standard,"Wa laa tamshi fil ardi marahan innaka lan takhriqal arda wa lan tablughal jibaala toola"
17,39,standard,"Kullu zaalika kaana sayyi'uhoo inda Rabbika makroohaa"
17,40,standard,"Zaalika mimmaaa awhaaa ilaika Rabbuka minal hikmah; wa laa taj'al ma'allaahi ilaahan aakhara fatulqaa fee Jahannama maloomam mad hooraa"
17,41,standard,"Afa asfaakum rabbukum bilbaneena wattakhaza minal malaaa'ikati inaasaa; innakum lataqooloona qawlan 'azeema"
17,42,standard,"Wa laqad sarrafnaa fee haazal Quraani liyazzakkaroo wa maa yazeeduhum illaa nufooraa"
17,43,standard,"Qul law kaana ma'ahooo aalihatun kamaa yaqooloona izal labtaghaw ilaa zil 'Arshi Sabeela"
17,44,standard,"Subhaanahoo wa Ta'aalaa 'ammaa yaqooloona 'uluwwan kabeeraa"
17,45,standard,"Tusabbihu lahus samaawaatus sab'u wal ardu wa man feehinn;  wa im min shai'in illaa yusabbihu bihamdihee wa laakil laa tafqahoona tasbeehahum; innahoo kaana Haleeman Ghafooraa"
17,46,standard,"Wa izaa qara' tal Quraana ja'alnaa bainaka wa bainal lazeena laa yu'minoona bil aakhirati hijaabam mastooraa"
17,47,standard,"Wa ja'alnaa 'alaa quloo bihim akinnatan any yafqahoohu wa feee aazaanihim waqraa; wa izaa zakarta Rabbaka fil Quraani wahdahoo wallaw 'alaaa adbaarihim nufooraa"
17,48,standard,"Nahnu a'lamu bimaa yastami'oona biheee iz yastami'oona ilaika wa iz hum najwaaa iz yaqooluz zaalimoona in tattabi'oona illaa rajulam mas hooraa"
17,49,standard,"Unzur kaifa daraboo lakal amsaala fadalloo falaa yastatee'oona sabeelaa"
17,50,standard,"Wa qaalooo 'a izaa kunnaa 'izaamanw wa rufaatan 'a innaa lamab'oosoona khalqan jadeedaa"
17,51,standard,"Qul koonoo hijaaratan aw hadeedaa"
17,52,standard,"Aw khalqam mimmaa yakburu fee sudoorikum; fasa yaqooloona mai yu'eedunaa qulil lazee fatarakum awwala marrah; fasa yunghidoona ilaika ru'oosahum wa yaqooloona mataahoo; qul 'asaaa any yakoona qareeba"
17,53,standard,"Yawma yad'ookum fatastajeeboona bihamdihee wa tazunnoona il labistum illaa qaleela"
17,54,standard,"Wa qul li'ibaadee yaqoolul latee hiya ahsan; innash shaitaana yanzaghu bainahum; innash shaitaana kaana lil insaani 'aduwwam mubeenaa"
17,55,standard,"Rabbukum a'lamu bikum iny yasha' yarhamkum aw iny yasha' yu'azzibkum; wa maaa arsalnaaka 'alaihim wakeelaa"
17,56,standard,"Wa Rabbuka a'lamu biman fis samaawaati wal ard; wa laqad faddalnaa ba'dan Nabiyyeena 'alaa ba'dinw wa aatainaaa Daawooda Zabooraa"
17,57,standard,"Qulid 'ul lazeena za'amtum min doonihee falaa yamlikoona kashfad durri'ankum wa laa tahweelaa"
17,58,standard,"Ulaaa'ikal lazeena yad'oona yabtaghoona ilaa Rabbihimul waseelata ayyuhum aqrabu wa yarjoona rahmatahoo wa yakhaafoona 'azaabah; inna 'azaaba rabbika kaana mahzooraa"
17,59,standard,"Wa in min qaryatin illaa Nahnu muhlikoohaa qabla Yawmil Qiyaamati aw mu'az ziboohaa 'azaaban shadeedaa; kaana zaalika fil Kitaabi mastooraa"
17,60,standard,"Wa maa mana'anaaa an nursila bil aayaati illaaa an kazzaba bihal awwaloon; wa aatainaa Samoodan naaqata mubsiratan fazalamoo bihaa; wa maa nursilu bil aayaati illaa takhweefaa"
17,61,standard,"Wa iz qulnaa laka inna rabbaka ahaata binnaas; wa maa ja'alnar ru'yal lateee arainaaka illaa fitnatal linnaasi washshajaratal mal'oonata fil quraan; wa nukhaw wifuhum famaa yazeeduhum illa tughyaanan kabeeraa"
17,62,standard,"Wa iz qulnaa lil malaaa'ikatis judoo li Aadama fasajadooo illaaa Ibleesa qaala 'a-asjudu liman khalaqta teena"
17,63,standard,"Qaala ara'aytaka haazal lazee karramta 'alaiya la'in akhartani ilaa Yawmil Qiyaamati la ahtanikanna zurriyyatahooo illaa qaleelaa"
17,64,standard,"Qaalaz hab faman tabi'aka minhum fa inna Jahannama jazaaa'ukum jazaaa'am mawfooraa"
17,65,standard,"Wastafziz manis tata'ta minhum bisawtika wa ajlib 'alaihim bikhailika wa rajilika wa shaarik hum fil amwaali wal awlaadi wa 'idhum; wa maa ya'iduhumush Shaitaanu illaa ghurooraa"
17,66,standard,"Inna 'ibaadee laisa laka 'alaihim sultaan; wa kafaa bi Rabbika Wakeelaa"
17,67,standard,"Rabbukumul lazee yuzjee lakumul fulka fil bahri litabtaghoo min fadlih; innahoo kaana bikum Raheemaa"
17,68,standard,"Wa izaa massakumuddurru fil bahri dalla man tad'oona illaaa iyyaahu falammaa najjaakum ilal barri a'radtum; wa kaanal insaanu kafooraa"
17,69,standard,"Afa amintum any yakhsifa bikum jaanibal barri aw yursila 'alaikum haasiban summa laa tajidoo lakum wakeelaa"
17,70,standard,"Am amintum any yu'eedakum feehi taaratan ukhraa fa yursila 'alaikum qaasifam minar reehi fa yugh riqakum bimaa kafartum summa laa tajidoo lakum 'alainaa bihee tabee'aa"
17,71,standard,"Wa laqad karramnaa Baneee aadama wa hamalnaahum fil barri walbahri wa razaqnaahum minat taiyibaati wa faddalnaahum 'alaa kaseerim mimman khalaqnaa tafdeelaa"
17,72,standard,"Yawma nad'oo kulla unaasim bi imaamihim faman ootiya kitaabahoo bi yameenihee fa ulaaa'ika yaqra'oona kitaabahum wa laa yuzlamoona fateelaa"
17,73,standard,"Wa man kaana fee haaziheee a'maa fahuwa fil aakhirati a'maa wa adallu sabeelaa"
17,74,standard,"Wa in kaadoo la yaftinoonaka 'anil lazeee awhainaaa ilaika litaftariya 'alainaaa ghairahoo wa izallat takhazooka khaleelaa"
17,75,standard,"Wa law laaa an sabbatnaaka laqad kitta tarkanu ilaihim shai'an qaleela"
17,76,standard,"Izal la azaqnaaka di'fal hayaati wa di'fal mamaati summa laa tajidu laka 'alainaa naseeraa"
17,77,standard,"Wa in kaadoo la yastafizzoonaka minal ardi liyukhri jooka minhaa wa izal laa yalbasoona khilaafaka illaa qaleelaa"
17,78,standard,"Sunnata man qad arsalnaa qablakamir Rusulinaa wa laa tajidu lisunnatinaa tahweelaa"
17,79,standard,"Aqimis Salaata liduloo kish shamsi ilaa ghasaqil laili wa quraanal Fajri inna quraa nal Fajri kaana mashhoodaa"
17,80,standard,"Wa minal laili fatahajjad bihee naafilatal laka 'asaaa any yab'asaka Rabbuka Maqaamam Mahmoodaa"
17,81,standard,"Wa qur Rabbi adkhilnee mudkhala sidqinw wa akhrijnee mukhraja sidqinw waj'al lee milladunka sultaanan naseeraa"
17,82,standard,"Wa qul jaaa'al haqqu wa zahaqal baatil; innal baatila kaana zahooqaa"
17,83,standard,"Wa nunazzilu minal quraani maa huwa shifaaa'unw wa rahmatullil mu'mineena wa laa yazeeduz zaalimeena illaa khasaaraa"
17,84,standard,"Wa izaaa an'amnaa 'alal insaani a'rada wa na-aa bijaani bihee wa izaa massahush sharru kaana ya'oosaa"
17,85,standard,"Qul kulluny ya'malu 'alaa shaakilatihee fa rabbukum a'lamu biman huwa ahdaa sabeelaa"
17,86,standard,"Wa yas'aloonaka 'anirrooh; qulir roohu min amri rabbee wa maaa ooteetum minal 'ilmi illaa qaleelaa"
17,87,standard,"Wa la'in shi'naa lanaz habanna billazeee awhainaaa ilaika summa laa tajidu laka bihee 'alainaa wakeelaa"
17,88,standard,"Illaa rahmatam mir Rabbik; inna fadlahoo kaana 'alaika kabeeraa"
17,89,standard,"Qul la'inij tama'atil insu waljinnu 'alaaa any ya'too bimisli haazal quraani laa ya'toona bimislihee wa law kaana ba'duhum liba 'din zaheeraa"
17,90,standard,"Wa laqad sarrafnaa linnaasi fee haazal quraani min kulli masalin fa abaaa aksarun naasi illaa kufooraa"
17,91,standard,"Wa qaaloo lan nu'mina laka hattaa tafjura lanaa minal ardi yamboo'aa"
17,92,standard,"Aw takoona laka jannatum min nakheelinw wa 'inabin fatufajjiral anhaara khilaalahaa tafjeeraa"
17,93,standard,"Aw tusqitas samaaa'a kamaa za'amta 'alainaa kisafan aw ta'tiya billaahi wal malaaa'ikati qabeelaa"
17,94,standard,"Aw yakoona laka baitum min zukhrufin aw tarqaa fis samaaa'i wa lan nu'mina liruqiyyika hatta tunazzila 'alainaa kitaaban naqra'uh; qul Subhaana Rabbee hal kuntu illaa basharar Rasoolaa"
17,95,standard,"Wa maa mana'an naasa any yu'minooo iz jaaa'ahumul hudaaa illaaa an qaalooo aba'asal laahu basharar Rasoolaa"
17,96,standard,"Qul law kaana fil ardi malaaa 'ikatuny yamshoona mutma'in neena lanazzalnaa 'alaihim minas samaaa'i malakar Rasoolaa"
17,97,standard,"Qul kafaa billaahi shaheedam bainee wa bainakum; innahoo kaana bi'ibaadihee Khabeeram Baseeraa"
17,98,standard,"Wa mai yahdil laahu fahuwal muhtad; wa mai yudlil falan tajida lahum awliyaaa'a min doonih; wa nahshuruhum Yawmal Qiyaamati 'alaa wujoohihim umyanw wa bukmanw wa summaa; ma'waahum Jahannamu kullamaa khabat zidnaahum sa'eeraa"
17,99,standard,"Zaalika jazaa'uhum bi annahum kafaroo bi aayaatinaa wa qaalooo 'a izaa kunnaa 'izaamanw wa rufaatan 'a innaa la mab'oosoona khalqan jadeedaa"
17,100,standard,"Awalam yaraw annal laahal lazee khalaqas samaawaati wal arda qaadirun 'alaaa any yakhluqa mislahum wa ja'ala lahum ajalal laa raiba fee; fa abaz zaalimoona illaa kufooraa"
17,101,standard,"Qul law antum tamlikoona khazaaa'ina rahmati Rabbeee izal la amsaktum khash yatal infaaq; wa kaanal insaanu qatooraa"
17,102,standard,"Wa laqad aatainaa Moosaa tis'a Aayaatim baiyinaatin fas'al Baneee Israaa'eela iz jaaa'ahum faqaala lahoo Fir'awnu inee la azunnuka yaa Moosaa mas hooraa"
17,103,standard,"Qaala laqad 'alimta maaa anzala haaa'ulaaa'i illaa Rabbus samaawaati wal ardi basaaa'ira wa innee la azun nuka yaa Fir'awnu masbooraa"
17,104,standard,"Fa araada any yastafizzahum minal ardi fa aghraqnaahu wa mam ma'ahoo jamee'aa"
17,105,standard,"Wa qulnaa min ba'dihee li Baneee Israaa'eelas kunul arda fa izaa jaaa'a wa'dul aakhirati ji'naa bikum lafeefaa"
17,106,standard,"Wa bilhaqqi anzalnaahu wa bilhaqqi nazal; wa maaa arsalnaaka illaa mubash shiranw wa nazeeraa"
17,107,standard,"Wa quraanan faraqnaahu litaqra ahoo 'alan naasi 'alaa muksinw wa nazzalnaahu tanzeelaa"
17,108,standard,"Qul aaminoo biheee aw laa tu'minoo; innal lazeena ootul 'ilma min qabliheee izaa yutlaa 'alaihim yakhirroona lil azqaani sujjadaa"
17,109,standard,"Wa yaqooloona Subhaana Rabbinaaa in kaana wa'du Rabbinaa lamaf'oolaa"
17,110,standard,"Wa yakhirroona lil azqaani yabkoona wa yazeeduhum khushoo'aa (make sajda)"
17,111,standard,"Qulid'ul laaha awid'ur Rahmaana ayyam maa tad'oo falahul asmaaa'ul Husnaa; wa laa tajhar bi Salaatika wa laa tukhaafit bihaa wabtaghi baina zaalika sabeela"
18,1,standard,"Wa qulil hamdu lillaahil lazee lam yattakhiz waladanw wa lam yakul lahoo shareekun fil mulki wa lam yakul lahoo waliyyum minaz zulli wa kabbirhu takbeeraa"
18,2,standard,"Alhamdu lillaahil lazeee anzala 'alaa 'abdihil kitaaba wa lam yaj'al lahoo 'iwajaa"
18,3,standard,"Qaiyimal liyunzira ba'asan shadeedam mil ladunhu wa yubashshiral mu'mineenal lazeena ya'maloonas saalihaati anna lahum ajran hasanaa"
18,4,standard,"Maakiseena feehi abadaa"
18,5,standard,"Wa yunziral lazeena qaalut takhazal laahu waladaa"
18,6,standard,"Maa lahum bihee min 'ilminw wa laa li aabaaa'ihim; kaburat kalimatan takhruju min afwaahihim; iny yaqooloona illaa kazibaa"
18,7,standard,"Fala'allaka baakhi'un nafsaka 'alaaa aasaarihim illam yu'minoo bihaazal hadeesi asafaa"
18,8,standard,"Innaa ja'alnaa ma 'alal ardi zeenatal lahaa linabluwahum ayyuhum ahsanu 'amalaa"
18,9,standard,"Wa innaa la jaa'iloona maa 'alaihaa sa'eedan juruzaa"
18,10,standard,"Am hasibta anna Ashaabal Kahfi war Raqeemi kaanoo min Aayaatinaa 'ajabaa"
18,11,standard,"Iz awal fityatu ilal Kahfi faqaaloo Rabbanaaa aatinaa mil ladunka rahmatanw wa haiyi' lanaa min amrinaa rashadaa"
18,12,standard,"Fadarabnaa 'alaaa aazaanihim fil Kahfi seneena 'adadaa"
18,13,standard,"Summa ba'asnaahum lina'lama ayyul hizbaini ahsaa limaa labisooo amadaa"
18,14,standard,"Nahnu naqussu 'alaika naba ahum bilhaqq; innahum fityatun aamanoo bi Rabbihim wa zidnaahum hudaa"
18,15,standard,"Wa rabatnaa 'alaa quloo bihim iz qaamoo faqaaloo Rabbunaa Rabbus samaawaati wal ardi lan nad'uwa min dooniheee ilaahal laqad qulnaaa izan shatataa"
18,16,standard,"Haaa'ulaaa'i qawmunat takhazoo min dooniheee aalihatal law laa yaatoona 'alaihim bisultaanim baiyin; faman azlamu mimmaniftaraa 'alal laahi kazibaa"
18,17,standard,"Wa izi'tazal tumoohum wa maa ya'budoona illal laaha faawooo ilal kahfi yanshur lakum Rabbukum mir rahmatihee wa yuhaiyi' lakum min amrikum mirfaqa"
18,18,standard,"Wa tarash shamsa izaa tala'at tazaawaru 'an kahfihim zaatal yameeni wa izaa gharabat taqriduhum zaatash shimaali wa hum fee fajwatim minh; zaalika min Aayaatillaah; mai yahdil laahu fahuwal muhtad, wa mai yudlil falan tajida lahoo waliyyam murshidaa"
18,19,standard,"Wa tahsabuhum ayqaazanw wa hum ruqood; wa nuqallibuhum zaatal yameeni wa zaatash shimaali wa kalbuhum baasitun ziraa'ayhi bilwaseed; lawit tala'ta 'alaihim la wallaita minhum firaaranw wa lamuli'ta minhum ru'ba"
18,20,standard,"Wa kazaalika ba'asnaahum liyatasaaa'aloo bainahum; qaala qaaa'ilum minhum kam labistum qaaloo labisnaa yawman aw ba'da yawm; qaaloo Rabbukum a'lamu bimaa labistum fab'asooo ahadakum biwariqikum haazihee ilal madeenati falyanzur ayyuhaaa azkaa ta'aaman falyaatikum birizqim minhu walyatalattaf wa laa yush'iranna bikum ahadaa"
18,21,standard,"Innahum iny yazharoo 'alaikum yarjumookum aw yu'eedookum fee millatihim wa lan tuflihooo izan abadaa"
18,22,standard,"Wa kazaalika a'sarnaa 'alaihim liya'lamooo anna wa'dal laahi haqqunw wa annas Saa'ata laa raiba feehaa iz yatanaaza'oona bainahum amrahum faqaalub noo 'alaihim bunyaanaa; Rabbuhum a'lamu bihim; qaalal lazeena ghalaboo 'alaaa amrihim lanat takhizanna 'alaihim masjidaa"
18,23,standard,"Sa yaqooloona salaasatur raabi'uhum kalbuhum wa yaqooloona khamsatun saadisuhum kalbuhum rajmam bilghaib; wa yaqooloona sab'atunw wa saaminuhum kalbuhum; qur Rabbeee a'lamu bi'iddatihim maa ya'lamuhum illaa qaleel; falaa tumaari feehim illaa miraaa'an zaahiranw wa laa tastafti feehim minhum ahadaa"
18,24,standard,"Wa laa taqoolanna lishai'in innee faa'ilun zaalika ghadaa"
18,25,standard,"Illaaa any yashaaa'al laah; wazkur Rabbaka izaa naseeta wa qul 'asaaa any yahdiyani Rabbee li aqraba min haazaa rashadaa"
18,26,standard,"Wa labisoo fee kahfihim salaasa mi'atin sineena wazdaadoo tis'aa"
18,27,standard,"Qulil laahu a'lamu bimaa labisoo lahoo ghaibus samaawaati wal ardi absir bihee wa asmi'; maa lahum min doonihee minw waliyyinw wa laa yushriku fee hukmihee ahadaa"
